journey_date,cls,QUOTA_CODE,PSGN,dayofweek,month,is_weekend,cls_enc,quota_enc,lag1,lag2,lag3,lag7,lag14,lag30,rolling_7_mean,rolling_7_std
2023-02-16,3A,TQ,86,3,2,0,2,11,82.0,101.0,95.0,96.0,92.0,85.0,45.42857142857143,56.59168708934894
2023-02-16,SL,GN,1093,3,2,0,3,3,1192.0,1239.0,1241.0,946.0,1060.0,1228.0,211.7142857142857,435.88634385801146
2023-02-16,SL,HP,3,3,2,0,3,5,4.0,10.0,5.0,6.0,4.0,3.0,211.28571428571428,436.12257997254005
2023-02-16,3A,SS,43,3,2,0,2,10,32.0,40.0,56.0,52.0,46.0,35.0,193.57142857142856,441.2308002028177
2023-02-16,SL,PT,96,3,2,0,3,9,96.0,96.0,96.0,96.0,96.0,96.0,207.1428571428572,435.7474148217168
2023-02-16,SL,SS,96,3,2,0,3,10,96.0,104.0,92.0,116.0,108.0,76.0,214.8571428571429,432.804585839625
2023-02-16,SL,LD,3,3,2,0,3,6,7.0,7.0,7.0,6.0,5.0,5.0,215.57142857142856,432.3986806728472
2023-02-16,SL,TQ,204,3,2,0,3,11,211.0,217.0,214.0,182.0,207.0,218.0,234.0,428.4884284707501
2023-02-16,3A,PT,28,3,2,0,2,9,35.0,41.0,42.0,27.0,21.0,50.0,68.71428571428571,73.2750850919864
2023-02-16,3A,GN,459,3,2,0,2,3,502.0,465.0,489.0,412.0,418.0,442.0,139.85714285714286,173.36611411636736
2023-02-16,1A,GN,36,3,2,0,0,3,47.0,42.0,36.0,39.0,28.0,40.0,142.0,171.89725613478086
2023-02-16,1A,SS,1,3,2,0,0,10,5.0,1.0,2.0,3.0,3.0,2.0,129.0,179.2400624860407
2023-02-16,2A,GN,140,3,2,0,1,3,142.0,156.0,136.0,118.0,116.0,145.0,135.57142857142858,178.6708865884017
2023-02-16,3A,HP,2,3,2,0,2,5,2.0,2.0,2.0,2.0,2.0,2.0,134.85714285714286,179.27951042197387
2023-02-16,2A,SS,33,3,2,0,1,10,30.0,28.0,22.0,31.0,21.0,26.0,109.0,179.51972964923132
2023-02-16,2A,TQ,26,3,2,0,1,11,30.0,26.0,33.0,25.0,24.0,24.0,108.28571428571428,179.87283868121352
2023-02-16,2A,PT,6,3,2,0,1,9,10.0,7.0,7.0,6.0,5.0,8.0,38.0,48.63811948118887
2023-02-17,SL,TQ,226,4,2,0,3,11,204.0,211.0,217.0,227.0,188.0,187.0,60.42857142857143,79.73676931599455
2023-02-17,SL,SS,131,4,2,0,3,10,96.0,96.0,104.0,131.0,104.0,84.0,185.28571428571428,402.65978786303526
2023-02-17,3A,TQ,94,4,2,0,2,11,86.0,82.0,101.0,93.0,107.0,95.0,183.8571428571429,403.0469073492679
2023-02-17,3A,PT,34,4,2,0,2,9,28.0,35.0,41.0,41.0,25.0,24.0,187.1428571428572,401.43634969586736
2023-02-17,3A,HP,3,4,2,0,2,5,2.0,2.0,2.0,1.0,3.0,2.0,187.0,401.5129719780751
2023-02-17,3A,GN,520,4,2,0,2,3,459.0,502.0,465.0,520.0,459.0,477.0,252.1428571428572,403.67042190852845
2023-02-17,2A,TQ,33,4,2,0,1,11,26.0,30.0,26.0,31.0,33.0,29.0,255.7142857142857,401.1810540083342
2023-02-17,2A,SS,27,4,2,0,1,10,33.0,30.0,28.0,22.0,17.0,19.0,104.28571428571428,160.06114902927337
2023-02-17,2A,PT,9,4,2,0,1,9,6.0,10.0,7.0,9.0,4.0,7.0,91.42857142857144,164.39369122410244
2023-02-17,2A,GN,165,4,2,0,1,3,140.0,142.0,156.0,180.0,130.0,125.0,99.14285714285714,165.36064482561346
2023-02-17,1A,SS,5,4,2,0,0,10,1.0,5.0,1.0,2.0,1.0,2.0,95.28571428571428,167.5964541050056
2023-02-17,1A,GN,30,4,2,0,0,3,36.0,47.0,42.0,36.0,33.0,43.0,100.14285714285714,164.91354156186208
2023-02-17,3A,SS,44,4,2,0,2,10,43.0,32.0,40.0,35.0,36.0,30.0,40.71428571428572,46.44607728579334
2023-02-18,3A,TQ,102,5,2,1,2,11,94.0,86.0,82.0,102.0,112.0,90.0,50.42857142857143,49.84260942492389
2023-02-18,SL,GN,1196,5,2,1,3,3,1202.0,1093.0,1192.0,1209.0,1177.0,1081.0,217.42857142857144,436.9393005681136
2023-02-18,SL,HP,5,5,2,1,3,5,4.0,3.0,4.0,7.0,5.0,4.0,217.1428571428572,437.1012196167795
2023-02-18,SL,LD,9,5,2,1,3,6,6.0,3.0,7.0,12.0,3.0,9.0,198.0,443.9237922586863
2023-02-18,3A,SS,39,5,2,1,2,10,44.0,43.0,32.0,45.0,38.0,46.0,204.1428571428572,441.0315289452778
2023-02-18,SL,PT,97,5,2,1,3,9,96.0,96.0,96.0,97.0,96.0,96.0,212.7142857142857,437.7901758779405
2023-02-18,SL,TQ,213,5,2,1,3,11,226.0,204.0,211.0,224.0,216.0,177.0,238.8571428571429,431.3835990436
2023-02-18,SL,SS,102,5,2,1,3,10,131.0,96.0,96.0,93.0,102.0,78.0,244.1428571428572,429.5355742238464
2023-02-18,3A,PT,35,5,2,1,2,9,34.0,28.0,35.0,46.0,34.0,22.0,77.0,80.70729004660302
2023-02-18,1A,SS,4,5,2,1,0,10,5.0,1.0,5.0,1.0,4.0,3.0,76.85714285714286,80.85466090755703
2023-02-18,3A,HP,1,5,2,1,2,5,3.0,2.0,2.0,2.0,2.0,3.0,71.0,85.00980335623947
2023-02-18,1A,GN,42,5,2,1,0,3,30.0,36.0,47.0,35.0,47.0,33.0,61.57142857142857,85.43390650644633
2023-02-18,2A,GN,149,5,2,1,1,3,165.0,140.0,142.0,149.0,143.0,116.0,52.85714285714285,66.98613929121969
2023-02-18,2A,PT,10,5,2,1,1,9,9.0,6.0,10.0,11.0,12.0,3.0,35.42857142857143,58.61415398706073
2023-02-18,3A,OS,3,5,2,1,2,7,2.0,2.0,4.0,4.0,2.0,2.0,35.42857142857143,58.61415398706073
2023-02-18,2A,TQ,36,5,2,1,1,11,33.0,26.0,30.0,37.0,28.0,21.0,35.285714285714285,58.61943445000058
2023-02-18,3A,GN,452,5,2,1,2,3,520.0,459.0,502.0,517.0,506.0,409.0,108.71428571428572,190.1628374890968
2023-02-18,2A,SS,25,5,2,1,1,10,27.0,33.0,30.0,24.0,18.0,19.0,108.28571428571428,190.37306732283488
2023-02-19,SL,SS,106,6,2,1,3,10,102.0,131.0,96.0,120.0,93.0,77.0,99.28571428571428,188.72706420093704
2023-02-19,SL,PT,103,6,2,1,3,9,97.0,96.0,96.0,96.0,96.0,96.0,111.85714285714286,184.59634211925592
2023-02-19,SL,LD,10,6,2,1,3,6,9.0,6.0,3.0,13.0,7.0,8.0,108.42857142857144,186.51796798419244
2023-02-19,SL,HP,5,6,2,1,3,5,5.0,4.0,3.0,7.0,4.0,6.0,108.85714285714286,186.2358975165888
2023-02-19,SL,GN,1392,6,2,1,3,3,1196.0,1202.0,1093.0,1382.0,1285.0,1210.0,205.42857142857144,438.8738836092729
2023-02-19,3A,TQ,124,6,2,1,2,11,102.0,94.0,86.0,110.0,103.0,93.0,216.1428571428572,434.6874082109382
2023-02-19,3A,SS,55,6,2,1,2,10,39.0,44.0,43.0,44.0,55.0,43.0,207.1428571428572,438.08348845527473
2023-02-19,3A,PT,52,6,2,1,2,9,35.0,34.0,28.0,54.0,42.0,20.0,198.28571428571428,441.2964665942515
2023-02-19,3A,OS,2,6,2,1,2,7,3.0,2.0,2.0,1.0,1.0,2.0,198.42857142857144,441.2224900368131
2023-02-19,SL,TQ,235,6,2,1,3,11,213.0,226.0,204.0,246.0,240.0,187.0,227.57142857142856,433.2912250603348
2023-02-19,1A,GN,57,6,2,1,0,3,42.0,30.0,36.0,46.0,42.0,29.0,62.42857142857143,74.18413384468126
2023-02-19,1A,SS,2,6,2,1,0,10,4.0,5.0,1.0,2.0,2.0,2.0,48.42857142857143,74.71692611195209
2023-02-19,2A,GN,152,6,2,1,1,3,149.0,165.0,140.0,128.0,146.0,133.0,64.14285714285714,83.4594284097133
2023-02-19,3A,HP,1,6,2,1,2,5,1.0,3.0,2.0,4.0,2.0,2.0,59.42857142857143,86.26868327664207
2023-02-19,2A,SS,29,6,2,1,1,10,25.0,27.0,33.0,27.0,29.0,20.0,32.57142857142857,53.550154506022686
2023-02-19,2A,TQ,27,6,2,1,1,11,36.0,33.0,26.0,33.0,30.0,25.0,37.285714285714285,51.941358876184765
2023-02-19,3A,GN,505,6,2,1,2,3,452.0,520.0,459.0,516.0,524.0,488.0,95.85714285714286,165.3979328482556
2023-02-19,2A,PT,15,6,2,1,1,9,10.0,9.0,6.0,16.0,12.0,7.0,96.71428571428572,164.85722538580055
2023-02-20,3A,OS,2,0,2,0,2,7,2.0,3.0,2.0,2.0,2.0,1.0,75.71428571428571,166.44189605356166
2023-02-20,SL,SS,125,0,2,0,3,10,106.0,102.0,131.0,92.0,92.0,79.0,90.28571428571428,163.5570382524232
2023-02-20,SL,PT,97,0,2,0,3,9,103.0,97.0,96.0,96.0,96.0,96.0,104.85714285714286,158.749728158747
2023-02-20,SL,LD,10,0,2,0,3,6,10.0,9.0,6.0,7.0,7.0,7.0,102.71428571428572,160.10279436007556
2023-02-20,SL,HP,7,0,2,0,3,5,5.0,5.0,4.0,5.0,1.0,3.0,98.28571428571428,162.66398319410263
2023-02-20,SL,GN,1246,0,2,0,3,3,1392.0,1196.0,1202.0,1241.0,1184.0,1087.0,232.57142857142856,513.3406462064142
2023-02-20,3A,TQ,89,0,2,0,2,11,124.0,102.0,94.0,95.0,95.0,102.0,248.8571428571429,506.870275504962
2023-02-20,3A,SS,57,0,2,0,2,10,55.0,39.0,44.0,56.0,55.0,40.0,256.42857142857144,502.9489229013409
2023-02-20,3A,PT,41,0,2,0,2,9,52.0,35.0,34.0,42.0,38.0,27.0,248.7142857142857,506.04535840367583
2023-02-20,SL,TQ,227,0,2,0,3,11,235.0,213.0,226.0,214.0,213.0,207.0,267.57142857142856,502.1549751298089
2023-02-20,3A,HP,6,0,2,0,2,5,1.0,1.0,3.0,2.0,1.0,2.0,266.2857142857143,502.93528884132274
2023-02-20,2A,TQ,27,0,2,0,1,11,27.0,36.0,33.0,33.0,25.0,29.0,269.42857142857144,501.0957517091442
2023-02-20,3A,GN,436,0,2,0,2,3,505.0,452.0,520.0,489.0,474.0,473.0,142.71428571428572,177.7233001847853
2023-02-20,1A,GN,44,0,2,0,0,3,57.0,42.0,30.0,36.0,40.0,34.0,133.14285714285714,180.67874674075364
2023-02-21,3A,PT,50,1,2,0,2,9,41.0,52.0,35.0,41.0,44.0,41.0,66.71428571428571,87.77758689953018
2023-02-21,SL,PT,96,1,2,0,3,9,97.0,103.0,97.0,96.0,96.0,97.0,80.28571428571429,83.33609519232698
2023-02-21,SL,LD,7,1,2,0,3,6,10.0,10.0,9.0,7.0,4.0,8.0,80.0,83.54639429682062
2023-02-21,SL,HP,4,1,2,0,3,5,7.0,5.0,5.0,10.0,5.0,6.0,76.85714285714286,86.15766278830152
2023-02-21,SL,GN,1213,1,2,0,3,3,1246.0,1392.0,1196.0,1239.0,1273.0,1188.0,233.1428571428572,453.6538432812065
2023-02-21,3A,TQ,91,1,2,0,2,11,89.0,124.0,102.0,101.0,99.0,93.0,213.42857142857144,456.95180531534425
2023-02-21,3A,SS,53,1,2,0,2,10,57.0,55.0,39.0,40.0,37.0,43.0,215.7142857142857,455.9845444331471
2023-02-21,SL,SS,97,1,2,0,3,10,125.0,106.0,102.0,104.0,98.0,97.0,219.7142857142857,454.891091099732
2023-02-21,3A,OS,2,1,2,0,2,7,2.0,2.0,3.0,2.0,2.0,2.0,219.42857142857144,455.04976180005366
2023-02-21,3A,GN,452,1,2,0,2,3,436.0,505.0,452.0,465.0,572.0,441.0,280.2857142857143,450.83985119837325
2023-02-21,1A,GN,33,1,2,0,0,3,44.0,57.0,42.0,42.0,33.0,51.0,285.57142857142856,447.30483906125926
2023-02-21,1A,SS,5,1,2,0,0,10,2.0,2.0,4.0,1.0,2.0,6.0,107.85714285714286,151.32903287365588
2023-02-21,2A,GN,113,1,2,0,1,3,121.0,152.0,149.0,156.0,139.0,159.0,112.42857142857144,151.14767298115734
2023-02-21,3A,HP,3,1,2,0,2,5,6.0,1.0,1.0,2.0,4.0,2.0,105.14285714285714,155.43318883197375
2023-02-21,2A,PT,10,1,2,0,1,9,11.0,15.0,10.0,7.0,6.0,11.0,88.85714285714286,158.93859251445508
2023-02-21,2A,SS,29,1,2,0,1,10,37.0,29.0,25.0,28.0,21.0,9.0,93.85714285714286,156.2790544415427
2023-02-21,2A,TQ,27,1,2,0,1,11,27.0,27.0,36.0,26.0,25.0,26.0,35.42857142857143,40.92618209596558
2023-02-22,3A,TQ,112,2,2,0,2,11,91.0,89.0,124.0,82.0,103.0,85.0,42.0,46.24211644521791
2023-02-22,SL,SS,121,2,2,0,3,10,97.0,125.0,106.0,96.0,103.0,88.0,38.57142857142857,39.8574842108581
2023-02-22,SL,PT,97,2,2,0,3,9,96.0,97.0,103.0,96.0,96.0,88.0,51.42857142857143,42.05495271212199
2023-02-22,SL,OS,2,2,2,0,3,7,4.0,4.0,2.0,2.0,2.0,3.0,50.42857142857143,43.24294602535943
2023-02-22,SL,LD,6,2,2,0,3,6,7.0,10.0,10.0,7.0,6.0,5.0,46.142857142857146,46.18235078262352
2023-02-22,SL,HP,2,2,2,0,3,5,4.0,7.0,5.0,4.0,4.0,6.0,42.85714285714285,48.529814105790855
2023-02-22,SL,GN,1109,2,2,0,3,3,1213.0,1246.0,1392.0,1192.0,1246.0,1086.0,206.8571428571429,445.5847949872274
2023-02-22,3A,SS,47,2,2,0,2,10,53.0,57.0,55.0,32.0,48.0,48.0,200.57142857142856,447.6981338442444
2023-02-22,SL,TQ,202,2,2,0,3,11,220.0,227.0,235.0,211.0,215.0,194.0,218.28571428571428,445.3177570700552
2023-02-22,3A,OS,4,2,2,0,2,7,2.0,2.0,2.0,4.0,4.0,3.0,218.0,445.47876866729945
2023-02-22,1A,GN,42,2,2,0,0,3,33.0,44.0,57.0,47.0,35.0,32.0,221.7142857142857,443.5304252193282
2023-02-22,1A,SS,11,2,2,0,0,10,5.0,2.0,2.0,5.0,1.0,1.0,221.8571428571429,443.4487676426776
2023-02-22,2A,GN,140,2,2,0,1,3,113.0,121.0,152.0,142.0,129.0,102.0,234.1428571428572,438.312076254438
2023-02-22,2A,PT,8,2,2,0,1,9,10.0,11.0,15.0,10.0,9.0,6.0,62.285714285714285,79.62351889928401
2023-02-22,3A,PT,31,2,2,0,2,9,50.0,41.0,52.0,35.0,28.0,41.0,61.85714285714285,79.689875081318
2023-02-22,2A,TQ,36,2,2,0,1,11,27.0,27.0,27.0,30.0,30.0,26.0,34.285714285714285,38.70277460214722
2023-02-22,3A,GN,447,2,2,0,2,3,452.0,436.0,505.0,502.0,454.0,456.0,98.57142857142856,159.94880133223555
2023-02-22,3A,HP,4,2,2,0,2,5,3.0,6.0,1.0,2.0,3.0,2.0,94.28571428571428,162.38197178844905
2023-02-22,2A,SS,20,2,2,0,1,10,29.0,37.0,29.0,30.0,34.0,23.0,97.71428571428572,160.42414020933592
2023-02-23,3A,PT,45,3,2,0,2,9,31.0,50.0,41.0,28.0,27.0,24.0,86.0,162.10696057438918
2023-02-23,SL,SS,107,3,2,0,3,10,121.0,97.0,125.0,96.0,116.0,115.0,101.85714285714286,158.8294982797888
2023-02-23,SL,PT,96,3,2,0,3,9,97.0,96.0,97.0,96.0,96.0,97.0,108.57142857142856,157.2575988019412
2023-02-23,SL,OS,1,3,2,0,3,7,2.0,4.0,4.0,6.0,5.0,2.0,105.0,159.68406307455953
2023-02-23,SL,LD,5,3,2,0,3,6,6.0,7.0,10.0,3.0,6.0,11.0,41.285714285714285,48.25181960546095
2023-02-23,SL,HP,6,3,2,0,3,5,2.0,4.0,7.0,3.0,6.0,3.0,41.142857142857146,48.385357879659296
2023-02-23,SL,GN,1201,3,2,0,3,3,1109.0,1213.0,1246.0,1093.0,946.0,1169.0,195.42857142857144,405.7071427942644
2023-02-23,3A,TQ,110,3,2,0,2,11,112.0,91.0,89.0,86.0,96.0,104.0,207.0,401.36766187624033
2023-02-23,3A,SS,56,3,2,0,2,10,47.0,53.0,57.0,43.0,52.0,38.0,196.42857142857144,404.9686642786316
2023-02-23,SL,TQ,199,3,2,0,3,11,202.0,220.0,227.0,204.0,182.0,201.0,211.42857142857144,402.6097602488283
2023-02-23,3A,OS,2,3,2,0,2,7,4.0,2.0,2.0,2.0,6.0,1.0,211.7142857142857,402.4370403287592
2023-02-23,3A,GN,422,3,2,0,2,3,447.0,452.0,436.0,459.0,412.0,478.0,274.7142857142857,399.3727224392916
2023-02-23,2A,TQ,25,3,2,0,1,11,36.0,27.0,27.0,26.0,25.0,23.0,279.57142857142856,395.6930026939476
2023-02-23,2A,SS,17,3,2,0,1,10,20.0,29.0,37.0,33.0,31.0,19.0,124.0,157.8216292738944
2023-02-23,2A,PT,11,3,2,0,1,9,8.0,10.0,11.0,6.0,6.0,4.0,109.14285714285714,163.91708124478487
2023-02-23,2A,GN,135,3,2,0,1,3,140.0,113.0,121.0,140.0,118.0,140.0,93.85714285714286,163.0566655812514
2023-02-23,1A,SS,1,3,2,0,0,10,11.0,5.0,2.0,1.0,3.0,1.0,94.85714285714286,162.43401590741206
2023-02-23,1A,GN,40,3,2,0,0,3,42.0,33.0,44.0,36.0,39.0,33.0,37.0,47.72490614623028
2023-02-23,3A,HP,3,3,2,0,2,5,4.0,3.0,6.0,2.0,2.0,2.0,32.42857142857143,49.34185898016882
2023-02-24,3A,TQ,97,4,2,0,2,11,110.0,112.0,91.0,94.0,93.0,102.0,45.285714285714285,56.735392498021824
2023-02-24,SL,GN,1269,4,2,0,3,3,1201.0,1109.0,1213.0,1202.0,1225.0,1164.0,215.7142857142857,437.8503223270536
2023-02-24,SL,HP,2,4,2,0,3,5,6.0,2.0,4.0,4.0,7.0,3.0,216.28571428571428,437.52741410709126
2023-02-24,3A,SS,41,4,2,0,2,10,56.0,47.0,53.0,44.0,35.0,43.0,204.28571428571428,441.1056994590277
2023-02-24,SL,OS,1,4,2,0,3,7,1.0,2.0,4.0,5.0,4.0,1.0,202.8571428571429,441.8515695613285
2023-02-24,SL,SS,112,4,2,0,3,10,107.0,121.0,97.0,131.0,131.0,88.0,212.1428571428572,438.57854810414847
2023-02-24,SL,TQ,234,4,2,0,3,11,199.0,202.0,220.0,226.0,227.0,203.0,240.0,429.2481799611969
2023-02-24,SL,LD,7,4,2,0,3,6,5.0,6.0,7.0,6.0,7.0,7.0,225.0,436.324420586334
2023-02-24,3A,PT,55,4,2,0,2,9,45.0,31.0,50.0,34.0,41.0,29.0,59.85714285714285,72.10277056957985
2023-02-24,SL,PT,97,4,2,0,3,9,96.0,97.0,96.0,96.0,96.0,85.0,72.71428571428571,68.84938703603723
2023-02-24,3A,HP,4,4,2,0,2,5,3.0,4.0,3.0,3.0,1.0,4.0,65.14285714285714,73.73472400307384
2023-02-24,3A,GN,473,4,2,0,2,3,422.0,447.0,452.0,520.0,520.0,507.0,125.28571428571428,147.49769973993298
2023-02-24,2A,TQ,31,4,2,0,1,11,25.0,36.0,27.0,33.0,31.0,26.0,113.57142857142856,152.36781937453975
2023-02-24,2A,SS,26,4,2,0,1,10,17.0,20.0,29.0,27.0,22.0,24.0,87.57142857142857,150.88169443072172
2023-02-24,2A,PT,12,4,2,0,1,9,11.0,8.0,10.0,9.0,9.0,5.0,88.42857142857143,150.35054278014988
2023-02-24,2A,GN,160,4,2,0,1,3,135.0,140.0,113.0,165.0,180.0,145.0,101.28571428571428,149.86517750488738
2023-02-24,3A,OS,1,4,2,0,2,7,2.0,4.0,2.0,2.0,2.0,1.0,87.85714285714286,154.55573813506945
2023-02-24,1A,SS,3,4,2,0,0,10,1.0,11.0,5.0,5.0,2.0,1.0,87.57142857142857,154.74048936079728
2023-02-24,1A,GN,47,4,2,0,0,3,40.0,42.0,33.0,30.0,36.0,38.0,33.0,46.97871858618466
2023-02-25,3A,TQ,115,5,2,1,2,11,97.0,110.0,112.0,102.0,102.0,84.0,43.285714285714285,52.49353701715448
2023-02-25,SL,GN,1265,5,2,1,3,3,1269.0,1201.0,1109.0,1196.0,1209.0,1073.0,220.7142857142857,465.2234997954261
2023-02-25,SL,HP,4,5,2,1,3,5,2.0,6.0,2.0,5.0,7.0,3.0,201.7142857142857,471.9744746931817
2023-02-25,SL,TQ,263,5,2,1,3,11,234.0,199.0,202.0,213.0,224.0,196.0,234.8571428571429,463.685751549987
2023-02-25,SL,OS,4,5,2,1,3,7,1.0,1.0,2.0,2.0,2.0,4.0,234.8571428571429,463.685751549987
2023-02-25,SL,PT,96,5,2,1,3,9,97.0,96.0,97.0,97.0,97.0,96.0,243.0,460.1807615854159
2023-02-25,3A,SS,39,5,2,1,2,10,41.0,56.0,47.0,39.0,45.0,26.0,235.0,463.6158611034212
2023-02-25,SL,LD,9,5,2,1,3,6,7.0,5.0,6.0,9.0,12.0,9.0,235.8571428571429,463.1164103374114
2023-02-25,3A,PT,55,5,2,1,2,9,55.0,45.0,31.0,35.0,46.0,33.0,62.42857142857143,83.31037779063922
2023-02-25,SL,SS,107,5,2,1,3,10,112.0,107.0,121.0,102.0,93.0,107.0,78.14285714285714,80.33353092249952
2023-02-25,3A,HP,2,5,2,1,2,5,4.0,3.0,4.0,1.0,2.0,2.0,45.285714285714285,45.40453092557397
2023-02-25,3A,OS,4,5,2,1,2,7,1.0,2.0,4.0,3.0,4.0,4.0,45.285714285714285,45.40453092557397
2023-02-25,1A,SS,3,5,2,1,0,10,3.0,1.0,11.0,4.0,1.0,3.0,31.857142857142858,41.273189729849534
2023-02-25,2A,GN,144,5,2,1,1,3,160.0,135.0,140.0,149.0,149.0,124.0,48.85714285714285,63.946406131563286
2023-02-25,2A,PT,15,5,2,1,1,9,12.0,11.0,8.0,10.0,11.0,8.0,49.57142857142857,63.42674815054259
2023-02-25,1A,GN,46,5,2,1,0,3,47.0,40.0,42.0,42.0,35.0,40.0,48.42857142857143,63.38469095624767
2023-02-25,2A,TQ,28,5,2,1,1,11,31.0,25.0,36.0,36.0,37.0,25.0,36.85714285714285,56.90761100657943
2023-02-25,3A,GN,485,5,2,1,2,3,473.0,422.0,447.0,452.0,517.0,433.0,103.85714285714286,171.82784851068098
2023-02-25,2A,SS,34,5,2,1,1,10,26.0,17.0,20.0,25.0,24.0,17.0,84.57142857142857,172.07445785943665
2023-02-26,SL,TQ,262,6,2,1,3,11,263.0,234.0,199.0,235.0,246.0,226.0,120.42857142857144,180.38279402690367
2023-02-26,SL,SS,123,6,2,1,3,10,107.0,112.0,107.0,106.0,120.0,76.0,129.0,177.71794131900887
2023-02-26,SL,PT,96,6,2,1,3,9,96.0,97.0,96.0,103.0,96.0,90.0,138.28571428571428,173.38945977741778
2023-02-26,SL,OS,2,6,2,1,3,7,4.0,1.0,1.0,2.0,3.0,4.0,138.71428571428572,172.99683454301928
2023-02-26,SL,LD,10,6,2,1,3,6,9.0,7.0,5.0,10.0,13.0,6.0,72.42857142857143,94.77140416612514
2023-02-26,SL,HP,8,6,2,1,3,5,4.0,2.0,6.0,5.0,7.0,5.0,72.71428571428571,94.5263883539305
2023-02-26,SL,GN,1523,6,2,1,3,3,1265.0,1269.0,1201.0,1392.0,1382.0,1102.0,249.7142857142857,457.1052811937729
2023-02-26,3A,TQ,126,6,2,1,2,11,115.0,97.0,110.0,124.0,110.0,99.0,228.57142857142856,459.8031669975235
2023-02-26,3A,SS,64,6,2,1,2,10,39.0,41.0,56.0,55.0,44.0,52.0,218.8571428571429,463.5031206552367
2023-02-26,3A,PT,56,6,2,1,2,9,55.0,55.0,45.0,52.0,54.0,22.0,213.0,465.56882770792697
2023-02-26,3A,HP,2,6,2,1,2,5,2.0,4.0,3.0,1.0,4.0,2.0,212.7142857142857,465.7190548981631
2023-02-26,3A,GN,525,6,2,1,2,3,485.0,473.0,422.0,505.0,516.0,516.0,281.0,465.5702596458098
2023-02-26,2A,TQ,32,6,2,1,1,11,28.0,31.0,25.0,27.0,33.0,25.0,104.28571428571428,172.0907844576174
2023-02-26,2A,SS,32,6,2,1,1,10,34.0,26.0,17.0,29.0,27.0,31.0,92.71428571428572,173.96332399456537
2023-02-26,2A,PT,12,6,2,1,1,9,15.0,12.0,11.0,15.0,16.0,2.0,89.28571428571429,175.42872653940722
2023-02-26,2A,GN,137,6,2,1,1,3,144.0,160.0,135.0,152.0,128.0,160.0,102.0,175.75456371504754
2023-02-26,1A,SS,1,6,2,1,0,10,3.0,3.0,1.0,2.0,2.0,6.0,102.14285714285714,175.66011553701148
2023-02-26,1A,GN,40,6,2,1,0,3,46.0,47.0,40.0,57.0,46.0,37.0,107.85714285714286,172.63586781762038
2023-02-26,3A,OS,4,6,2,1,2,7,4.0,1.0,2.0,2.0,1.0,2.0,39.142857142857146,48.848161246283
2023-02-27,3A,TQ,104,0,2,0,2,11,126.0,115.0,97.0,89.0,95.0,132.0,53.142857142857146,58.259272713816735
2023-02-27,SL,GN,1436,0,2,0,3,3,1523.0,1265.0,1269.0,1246.0,1241.0,1266.0,264.57142857142856,558.0220596424654
2023-02-27,3A,SS,56,0,2,0,2,10,64.0,39.0,41.0,57.0,56.0,42.0,253.1428571428572,561.710016696465
2023-02-27,SL,LD,8,0,2,0,3,6,10.0,9.0,7.0,10.0,7.0,8.0,254.1428571428572,561.196468440845
2023-02-27,SL,SS,156,0,2,0,3,10,123.0,107.0,112.0,125.0,92.0,97.0,265.1428571428572,557.1769403494217
2023-02-27,SL,TQ,241,0,2,0,3,11,262.0,263.0,234.0,227.0,214.0,241.0,302.0,545.4328556293617
2023-02-27,SL,HP,4,0,2,0,3,5,8.0,4.0,2.0,7.0,5.0,7.0,285.1428571428572,553.5420575925642
2023-02-27,3A,PT,55,0,2,0,2,9,56.0,55.0,55.0,41.0,42.0,45.0,292.2857142857143,549.6485890353687
2023-02-27,SL,PT,98,0,2,0,3,9,96.0,96.0,97.0,97.0,96.0,96.0,88.42857142857143,87.22357697866148
2023-02-27,3A,HP,2,0,2,0,2,5,2.0,2.0,4.0,6.0,2.0,2.0,79.57142857142857,93.0696104050752
2023-02-27,1A,SS,2,0,2,0,0,10,1.0,3.0,3.0,2.0,2.0,4.0,78.28571428571429,94.24562639846052
2023-02-27,2A,GN,130,0,2,0,1,3,137.0,144.0,160.0,121.0,136.0,158.0,80.28571428571429,95.492956608877
2023-02-27,2A,PT,14,0,2,0,1,9,12.0,15.0,12.0,11.0,7.0,13.0,44.57142857142857,53.894517788167896
2023-02-27,1A,GN,57,0,2,0,0,3,40.0,46.0,47.0,44.0,36.0,53.0,49.142857142857146,51.58303523261909
2023-02-27,2A,TQ,28,0,2,0,1,11,32.0,28.0,31.0,27.0,33.0,30.0,45.71428571428572,51.84822171722183
